COMMENT_ID;AUTHOR;DATE;CONTENT;CLASS
LneaDw26bFsBtfre7-TAAB3E03wBGNFYTtG5EG4-Zq8;Laura Brown;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Magnificent . Noodile . Unequaled . Moderock . Gogopo . Lulerain . Olielle . Zesty . Laughable . Accidental . Pepelexa . Delightful . Wiry . Toogit . Uncovered . Chesture . Woozy . Adhoc . Weak . Shallow;1
LneaDw26bFtg4S7L4GethprEUChZq3UF60r8hc2sHYE;spamworld2009;;"Share Eminem&#39;s Artist of the Year video so he can win. We could see a performance and acceptance speech. Like this comment so everyone can see.  2014 =  Year of Eminem";1
LneaDw26bFvF20ISV3_bAs2_rN15DyE6cTqB-iNAgkY;spamworld2009;;watch?v=ARkglzjQuP0 Like this comment and share this video so Em can win!!! #YTMA;1
z12oipfxfzrndpzvj22ae30gytqufhgrl04;01FLHT;;Check out this video on YouTube:<br /><br />Eminem is amazing. ?;1
z13oulsz0uzyxflr304cjds5jqbmej1b3mg0k;manish srinivas;26/05/2015 10:35;awesome song ever?;0
z124hrlillzaw1tpm04cj544rn3ny5zwfmg0k;Rufus Korovina;26/05/2015 8:41;love?;0
LneaDw26bFvwR9MSGUFzCNBEu-3vlO52N93p9T4CRcM;FrostByteRaines;;"No long paragraph just check out my song called &quot;Fire&quot;.";1
z12yvpqranrjy3gzk04cf1qbrxrpiforz34;Amy Eller;;Check out this video on YouTube:?;1
z13fsfeyruulsxerl04ch1aatpbhv31z32c;James Lim;;"Check out this video on YouTube: <a href=""http://www.youtube.com/user/jlimvuth"">http://www.youtube.com/user/jlimvuth</a> ... Eminem ft Rihanna - Love the way you lie?";1
z13xx5w52svttd3lt23kijvwqtvph5m3l;sparkle princess;26/05/2015 7:39;"do you guys know, there&#39;s a part two of this song! :D?";0
LneaDw26bFuYk-CX66ilV73gcn_vYn4Ixf3g9hRr-QA;Joseph Jackson;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Memory Ferirama Besloor Shame Eggmode Wazzasoft Sasaroo Reiltas Moderock Plifal Shorogyt Value Scale Qerrassa Qiameth Mogotrevo Hoppler Parede Yboiveth Drirathiel;1
z132sv2requjwv5rt04chf5hvqmlx3taayw0k;?? Rai An Tatsumi;26/05/2015 5:53;"Hey, it&#39;s Charlie from Lost?";0
LneaDw26bFun23MY7WyKqy2ranhq31GL0qSYL-0X9Xg;Joseph Jackson;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality;1
z13owrjplrmwwf21b22qzbbjlx3etfoha04;Chutipha Wongsaroj;;Check out this video on YouTube:?;1
z121i1eqppzph3eod04cixfgwknydnfzq3k;railn j sander;26/05/2015 5:32;I guss this song is one of my worst fears in life, to be with someone who abusive towered me and live with him.... ?;0
LneaDw26bFvtmJorLbUQjuqmpL7TdjOKPGJT_DGUUJ4;louis canellony;;"watch youtube video &quot;EMINEM -YTMA artist of the year&quot; plz share to vote!!!";1
z13ye1jj0nmftp3bm04cetp5krufcxpyyg4;Ellen Hamilton;26/05/2015 3:40;"Made five years ago and people still don&#39;t understand the message this song is conveying. For those of you who don&#39;t, understand that domestic violence is no game, women like the fictional one in this video do exist. Living their lives with a man who abuses her, but still chooses to stay for not the love, but for the sexual feeling he gives her. This is quite sad, actually. ?";0
z13ptzarkk3efzkwc04cij4pdva4yhqzlq40k;D Maw;26/05/2015 3:14;5 years and i still dont get the music video help someone??;0
LneaDw26bFs1RtSwnOjwqXJGQrskf-Ocb9xxtCuif98;AD OSG;;"Please check out my New Song (Music Video) AD - Don&#39;t Play";1
LneaDw26bFsTytWDcS_4DFWlbxAlCfw2c_9PIcArNdw;chantel toledo;;Tell us the title so i can like and subscribe your music fgw please;1
z12jzbkwfyuzdr1gg04cgzjqdpfgtnm5l04;Chris4chan;26/05/2015 2:55;This video is kinda close to 1 million  views <br />?;0
z12uzrtwrxnfxrh3h22bzbuhekqzzp4mh;Großdeutsches Reich;26/05/2015 2:31;Fuck you Eminem?;0
LneaDw26bFtQ_DKei9k8hUUWHEzYNvZwn-q5QT2FCVU;Derek Moya;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The metal drews the reflective effect. Why does the expansion intervene the hilarious bit? The sneeze witnesss the smoke.;1
LneaDw26bFsruAgOVpmqyunZmTUad56RMEd1CFlt2uY;Derek Moya;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the innocent woman prioritize the desire? The flight searchs the sad polish. When does the tax zip the omniscient record?;1
z12xirno0xvlwfz0o22rexjrlyuzyjttn;KING CAPP;26/05/2015 2:31;2008-2010 were the years for pop?;0
z13uutbriumnuj3rq04ccbvqlwjuj1srhyk0k;Warcorpse666;26/05/2015 2:27;sorry but eminmem is a worthless wife beating bastard?;0
LneaDw26bFt_sZxaSVD4YYGDWlCcEfLjcNyYrRWcSrg;Eminem King of Rap !;;  Eminem is the king of rap  Micheal Jackson is the king of pop  If you also wanna go hard and wanna be the person of first class fame just check out Authenticviews*com and be famous just within days !! yO ~;1
z13kfpwrhzeuvfavb221yxoj3ynsi5vjo04;Warcorpse666;26/05/2015 2:23;"so spousal abusue cool that&#39;s great?";0
z130druz4w3wdtxpn04cfjjazmugzjtp5i0;General Delícia;26/05/2015 1:47;she is megan fox?because she is very similar?;0
z13qgndqwtb0c1z0z23qjj5yivq0djqul;LEGO_01 AND OBRY;26/05/2015 1:15;Holy crap. 800,000,000 views?!?;0
z13xxbfocuaewj0jl04cgbcioua2ht0zxjo;miguel Leon;25/05/2015 22:52;eminem - RIHANNA?;0
z13kch2hprqkjhr5d04cdlwzkpeuwxljhhs;MajesticFlyingWhale;25/05/2015 22:38;LOVE THIS SONG!!!?;0
z12agrbxiwabvrb2g22pfpcqys2eyrwbd04;Candela Camacho;25/05/2015 20:10;What nicei??????;0
z12qidxykke3jnmm522nj3noypyaedja504;Destiny Boatley;25/05/2015 15:08;I like this song very much?;0
LneaDw26bFuRc-oJgCqkRGDhRb4gOA2s1-Katw83fJI;Derek Moya;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  When does the flimsy slip facilitate the manager? How does the noise set goals the anxious regret? How does the actually loss retrieve the smile?;1
z12osrsgan34db4eh223gbwr4urwhzfzv04;Hugo Gonzalez;25/05/2015 14:33;I love it and my mom to?;0
z133inhqhvzzctc5z04cfdaqcq2uch04fes;RusPassingGame;25/05/2015 11:04;Who is watching in 2015 like?;0
LneaDw26bFv3qdtt-_26444mTK_vLq39DRUsyxXMKkQ;AD OSG;;Please check out my New Song (MUSIC VIDEO) AD - Dont Play;1
z13rj3tohue0exbkz22iyr3w2rntsfqcm;jameel alnozha;25/05/2015 6:01;amazing song?;0
LneaDw26bFsY3eyLLIkw8L2IJlhDoVXNDE-9aWVb1s4;Derek Moya;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the wood photograph the husky breath? When does the act retain the delightful system? The rhythm fabricates the scintillating harbor.;1
LneaDw26bFv1OK5quUOMAxJiN8tdhKPRzQMpB13UZpY;Jerry White;;You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  The cook officiates the tax. The walk judges the amount. Why does the ink train the valuable increase?;1
LneaDw26bFtw9HLRdHT6M-zQCNCHF7b6j-vqweZRKh0;GreenStudioMashups;;"check out my Eminem &amp; Kid Cudi M a s h up /watch?v=XYTcq5NzMuA";1
z125ef44tkipszbsq22firvzrwqpi3qdd;Andi Arizmendi;25/05/2015 3:30;I like it?;0
LneaDw26bFsNCzFDEM6x7-7RjXB5NjguHaB7LJf7qFg;dungeonturmoil1 .;;YO GUYS SORRY IF THIS ANNOYS YOU!!! BUT CHECK OUT MY CHANNEL, AND LATEST VIDEO. A LIKE AND SUBSCRIBE WOULD BE NICE TOO!!!!!!!;1
LneaDw26bFtEfMdXUYebOl-nweqjHYVYlY80z53Y4DY;Nick Amodei;;"This past Christmas my dad passed away, to help me cope I picked up a pen and some paper and started to write. Little did I know nearly 9 months ago that it would bring me where i&#39;m at today. Over 7k subscribers and 500k video views. I just wrote and released a song yesterday about a friend of mine who has tried to commit suicide several times, I can&#39;t promise you professionally produced music, but I can promise REAL lyrics. Just click on my picture. Thanks, and thumbs up so others may see?";1
LneaDw26bFshakV1mr8xdnPsZTs4kKWkL20CH_8-gww;George Raps;;"••••??My name is George and let me tell u EMINEM is my idol my inspiration, I&#39;ve listen to him growing up, I never thou I would love rap this much But I thank him for helping me find my dream. So I rap now and make YouTube videos and yesterday I covered the song Mockingbird it&#39;s in my channel I worked really hard on it and it&#39;s one of my favorite songs of Him. So please go check it out and subscribe it would mean the world to me n sorry for the spam ??••­•• don&#39;t hate I&#39;m not Eminem";1
z13gwzgyuqaruxcg304ch5lwdwb0wtiztaw;tori strong;25/05/2015 1:56;love the way you lie featuring rhianna, hes an awesome rapper!!! shes an awesome singer!!!?;0
z12xtnzbxomaglq4k04cfzpwiovxizj5l5o;austin green;25/05/2015 1:36;Eminem is my insperasen and fav?;0
LneaDw26bFu2MoxKYLTd1zwJ-rs2k3ODQNQUJazVmcU;Frozthax;;e.e....everyone could check out my channel.. dundundunnn;1
z12ai5agdlawczj5x04cfhbr2vuezzvox1s;harold_123;25/05/2015 1:03;Every collaboration between them, we know it will be number 1 ?;0
LneaDw26bFtnG00TCBv-OKXOFCWEyHF4LFGUJv7VHNc;Scott Johnson;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the answer rehabilitate the blushing limit? The push depreciateds the steel. How does the beautiful selection edit the range?;1
LneaDw26bFvfudvCyyJZYFnbHLToXau89jeMxKEcKTA;Scott Johnson;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the view disclose the macho lift? Why does the letter frame the thundering cause? Why does the talk prevent the conscious memory?;1
z12lupcjftucw3v0x23ljvuzwpexizp0c;Eko Budi wibowo;25/05/2015 0:33;good music?;0
LneaDw26bFuUfz6WhRf9xiRHsxHm0t4fXYLbcPhB7Lk;Scott Johnson;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  The jelly activates the reflective distribution. The normal top synthesizes the opinion. The victorious plant entertains the language.;1
LneaDw26bFsHybGKD92nHxbPKLFPvfv-HQtTPXZV1B8;Besser Wisser;;if you need youtube subscriber mail hermann buchmair on fb;1
z13ptttyrxekcdvib04chdepnmqygrnwj4c;Domonic gamer;24/05/2015 23:53;is it bad that my realtionship is just like this lol?;0
z12tsbvjay3avf04r04cdzegdkftg5cq5xg0k;Batman;24/05/2015 21:31;This video deserves <b>1B</b> views!!!?;0
z12ddzwatzqijxh5p04cfnc5stnkjhbr3zg0k;tommy rincon;24/05/2015 20:59;2015 and more....?;0
z12yc35j4vmxyfghs04ch3jhcyukjpqzvbw;ferri andrian;24/05/2015 14:32;best song ever (y)?;0
z132sv1blzi0xhnld225vncq1niyyhrnr;Ben vW;24/05/2015 14:00;"I could hear this for years ;3?";0
z131c34acoqgwfkz304ccjertpfugxbrezw0k;ankit gulekar;24/05/2015 13:18;Who is still watching in 2015?;0
z13lgrngavanillud22bxz05tpe0endag04;pooperscooper71;24/05/2015 13:13;"I wish that guy wasn&#39;t so protective geeze?";0
z13ft1vrfyqavjmth23xzt3wumncvb4r204;moisi rrudha;24/05/2015 12:38;super rihanna?;0
LneaDw26bFu3Z1dDKWlNsmVswLAes4eWImEetoNbAKI;The NeedleWork;;??????????????????????? CHECK OUT MY CHANNEL ???????????????????????;1
LneaDw26bFsgggeU_vbp6eynA9RVJ0qto2OMt6tcgjk;deazy99;;"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you";1
z12bwhjbwl3twfayl04cjl0bfriocdkauk40k;Adan E;24/05/2015 10:33;Rihanna is so beautiful and amazing ?????love her so much???? forever RiRi fan ? ? ? ? ? ? ?;0
z13wxrnxjxz3wj3tn22sv33o0xyev5jfa;Durgesh Rathod;24/05/2015 9:57;fav.?;0
LneaDw26bFsILb1-yJtTNbl7IIOeXIvJxxyU3o-EtR4;Yuliya Meow;;"HEY GUYS!!! ???????  BEFORE YOU IGNORE ME, PLEASE, GIVE ME A CHANCE!  My name is Yuliya, I make COVERS. I started getting serious with Youtube September of 2013 because that’s Great challenge to myself. MY DREAM was to become a singer. Youtube helps me keep up! If you can please give me a chance and THUMBS THIS COMMENT UP so more people can see it. I swear I&#39;ll appreciate it. SUBSCRIBE PLEASE!!!  ??? LOVE YOU!!! ??????????????????????????????????????? XOXO ?????????????????????????????????????? ";1
z12uxprwxwalxml0knzuxzxo5nyichlk1;Steph C;;Check out this video on YouTube:?;1
z12sd1khsuqegzwrm04cinlxrpj3gfyydnk0k;BigBird Larry;24/05/2015 9:48;Every single one of his songs brings me back to place I can never go back to and it hurts so bad inside?;0
z12avpyabxyzgdpjm04cj5mhyt22jdcbzow0k;Ezequiel Escamilla;24/05/2015 9:45;I love your songs eminem your the rap god?;0
LneaDw26bFveIkl-BacAwMBXwQ4Sb4AH7IWbGVvmtB8;SnEakiESTG;;SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG   SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG;1
z13sdfarvyi4trxew23owjhxfsv2zrmgw04;BigBird Larry;24/05/2015 9:44;I cried this song bringing back some hard memories?;0
LneaDw26bFvomSMK6PblKKPEb52U5F8DKmdq5vbIyNY;Æle Skittles;;subcribe to us an we will subscribe back;1
z12vu5fysyb2vfbar04cex4q5ue2xb25epc0k;said abdesalam;24/05/2015 7:35;song is bad?;0
LneaDw26bFttCkyddOJEPH8MvdMEkuYK_CTH-fLEm8E;lisabelb;;CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!;1
LneaDw26bFsC5JIEICo3_lSrLloArwbectyGhPF4YeA;TheGenieBoy;;"check out fantasy music    right here -------&gt; the1fantasy  good music man.";1
LneaDw26bFtnSSLHdnzuBcuiWsrkKqOQgsyMmAcSnw4;Louis Bryant;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the war illustrate the exclusive space? The mountain refers the helpless death. The tax reviews the special music.;1
LneaDw26bFu6m-EpCDatW1lzUgnvB4uHV9oZhaYe89A;Louis Bryant;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The loud authority improves the canvas. When does the mother repair the uppity learning? The substantial cook derives the harbor.;1
LneaDw26bFtZQLtaItMp2bSQS4mrfYeKiGUTvOg1jrU;Louis Bryant;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the burst render the symptomatic bite? The knowledge briefs the narrow thought. How does the eager sky transmit the crush?;1
LneaDw26bFvdj1Xw8Fetm_0WMQpBnvqzJ4yzcj0jXgA;Louis Bryant;;You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mammoth waste achieve the shock? How does the limit reduce the delicate minute? How does the meaty scale adapt the oil?;1
z120djlhizeksdulo23mj5z52vjmxlhrk04;Murlock Nightcrawler;24/05/2015 7:04;Charlie from LOST??;0
z13xebq4mlyqdda4w04chlsyirr2i54pkjg;kawaii sincebirth;24/05/2015 6:32;What the hell this song is already five years old?? I remember when it first came out, this was my jam?;0
LneaDw26bFu5T8bwbIy7eMn91qk-o2L3cJylp6BIwdQ;OriginalFreshB;;Check out my channel im 15 year old rapper!;1
z12ufpawowzutdgvb22gsdiatyi4xf4xq04;Victoriaa Hemming;24/05/2015 6:20;is that Megan fox?;0
LneaDw26bFu-16wpkbRY_POG-WA_Hnc6J0bNJPD0g-k;Marko Vukoja;;"wtf. subscribe my channel thanx ;)";1
LneaDw26bFv6tN6HSeH4Rgiis0rYR8mu_y8Mh8Ck93Y;MrCurr3ncY;;Hey check out my channel!!!! Please;1
z12otb5xdp3bdhwxo04cg5ga3kqvi1erzfw;Aniyah Wells;24/05/2015 5:09;"So he&#39;s admitting he killed his girlfriend????";0
LneaDw26bFs2NLsTvDF3gXDLwcFi31Wf-kN6cQv8tOs;KeithLinscotts;;check out you tube keithlinscotts one word keithlinscotts you tube .com;1
LneaDw26bFu764_yd9zHEi-XoTcdndpOwC39TdrGSRU;Themayerlife;;Check out my mummy chanel!;1
z12bwpz4rlrjxzkuo22rfpbhfpz1xdluj;Ke Vin a.k.a. Righteous;24/05/2015 1:57;i want to smack this year boy in to forever?;0
z13pi3zgwsqlitvtb23nzjermmfivrvrl04;Shakeema Edwards;24/05/2015 1:27;Charlie, heroin will do that to you.?;0
LneaDw26bFvJRNWu0ts5Srp6x9BJYYPEHyXnuEF760k;Alex Weight-Loss;;Fruits and vegetables give you longer lasting energy for weight loss.  Check out youtube.com/user/36loseweight.;1
z13cehkhxmugujbdh23ehzcijlfhcr4h204;Karen Cervantes;24/05/2015 0:15;Love Song?;0
z12dc1xrjv3zgfpfl22pu5dh4va2upijn04;faith jones;23/05/2015 23:47;Megan Fox is gorg in this!! Eminem is truly the rap god :)?;0
LneaDw26bFtX5RMSmXwiWyM-cpLU5CtNk9C9QQiT9Lc;Vincent T.;;RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX)  CLICK! SUBSCRIBE!;1
z12wgbl4exjaf3xu223jej34rlabtjbkz;Rose Bruhns;;Check out this video on YouTube:?;1
LneaDw26bFuWopul-gr37Vv-5semureg7PfAdqw3V5c;..xXCoolMultiXx..;;He gets more views but has less subscribers lol;1
LneaDw26bFssNuHM19vJZwZIDvIkQHDPSkv7woLXuO0;ferhan kifle;;Go check out eminem survival.;1
LneaDw26bFvdvI7rlQIcNpETWIMuWByXcsQPGKS7EVg;Chris King;;"Hey! I&#39;m a 16 Year old rapper from Texas I don&#39;t rap &quot;PMW&quot; but I promise my music will NOT disappoint.. Search therealchrisking1 to find me and listen to my track &quot;Memory Lane&quot; I just released my 3RD mix-tape &quot;Crown Me&quot; and so far I&#39;ve had nothing but good reviews about it. I&#39;m not asking you to like or subscribe but just 1 view will help me catch my dream. and if you could leave a comment letting me know what you think it would be MUCH appreciated also. Thank you.";1
LneaDw26bFsEJWfgAAquASY-phBHckFFppU0EKqD-yY;Elias Uchiha;;if eminem gets 1 penny per view he would have 600 million dollars;1
LneaDw26bFtmqnbwore5s5LHQD3cpRwhBYdsz4yXRkM;INCRIVELawesome;;"Check Out LEANDRUS - PLAYTIME It&#39;s awesoooome !!";1
z12zcvjo2tbez1mfy23pvjwzckbbcdivp;Melody Peace;;Check out this video on YouTube:?;1
LneaDw26bFu1Ru9jx_4ZrghWiGAVmVtFPtTTpL7ihGI;deazy99;;"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you";1
LneaDw26bFsOYjjXTrDu7GwukppwT8U_8uWaxcdut44;Monica Lewis;;"Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!   Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!";1
